Timestamp (seconds)	 pupil X	 pupil Y	 Scene X	 Scene Y
Timestamp (seconds)	 a	 pupil b	 centerx	 centery	 theta
22.099	304	316	239	420	65	-104	-2147483648	-2147483648
22.265	314	353	242	413	72	-60	-2147483648	-2147483648
22.456	324	350	244	415	80	-65	-2147483648	-2147483648
22.664	311	270	216	458	95	-188	-2147483648	-2147483648
22.807	0	0	241	418	95	-188	-2147483648	-2147483648
23.010	344	351	246	410	98	-59	-2147483648	-2147483648
23.149	0	0	316	416	98	-59	-2147483648	-2147483648
23.292	0	0	324	476	98	-59	-2147483648	-2147483648
23.437	0	0	313	450	98	-59	-2147483648	-2147483648
23.595	0	0	196	204	98	-59	-2147483648	-2147483648
23.817	0	0	249	472	98	-59	-2147483648	-2147483648
23.961	0	0	217	435	98	-59	-2147483648	-2147483648
24.101	0	0	190	191	98	-59	-2147483648	-2147483648
24.293	263	278	176	388	87	-110	-2147483648	-2147483648
24.471	303	274	192	426	111	-152	-2147483648	-2147483648
24.662	295	359	191	420	104	-61	-2147483648	-2147483648
24.906	333	342	203	447	130	-105	-2147483648	-2147483648
25.080	366	293	206	454	160	-161	-2147483648	-2147483648
25.317	0	0	222	437	160	-161	-2147483648	-2147483648
25.529	0	0	218	439	160	-161	-2147483648	-2147483648
25.710	322	293	218	441	104	-148	-2147483648	-2147483648
25.877	343	340	250	430	93	-90	-2147483648	-2147483648
26.137	310	305	-1	-1	311	306	-2147483648	-2147483648
26.298	343	343	231	429	112	-86	-2147483648	-2147483648
26.532	341	344	-1	-1	342	345	-2147483648	-2147483648
26.689	349	351	211	449	138	-98	-2147483648	-2147483648
26.844	340	348	238	422	102	-74	-2147483648	-2147483648
27.086	361	362	-1	-1	362	363	-2147483648	-2147483648
27.265	342	351	246	422	96	-71	-2147483648	-2147483648
27.406	373	336	254	433	119	-97	-2147483648	-2147483648
27.683	357	391	255	432	102	-41	-2147483648	-2147483648
27.814	329	361	243	420	86	-59	-2147483648	-2147483648
27.966	328	382	248	412	80	-30	-2147483648	-2147483648
28.130	293	356	235	412	58	-56	-2147483648	-2147483648
28.293	293	354	236	401	57	-47	-2147483648	-2147483648
28.486	316	333	228	427	88	-94	-2147483648	-2147483648
28.617	0	0	182	411	88	-94	-2147483648	-2147483648
28.810	334	297	178	405	156	-108	-2147483648	-2147483648
28.988	348	351	187	428	161	-77	-2147483648	-2147483648
29.122	307	300	201	477	106	-177	-2147483648	-2147483648
29.279	0	0	254	444	106	-177	-2147483648	-2147483648
29.490	348	309	251	415	97	-106	-2147483648	-2147483648
29.677	318	322	250	424	68	-102	-2147483648	-2147483648
29.815	326	372	252	417	74	-45	-2147483648	-2147483648
29.985	354	391	252	416	102	-25	-2147483648	-2147483648
30.138	322	359	248	410	74	-51	-2147483648	-2147483648
30.301	317	347	244	416	73	-69	-2147483648	-2147483648
30.458	302	318	225	421	77	-103	-2147483648	-2147483648
30.649	385	354	246	424	139	-70	-2147483648	-2147483648
30.770	0	0	252	418	139	-70	-2147483648	-2147483648
30.906	339	367	253	421	86	-54	-2147483648	-2147483648
31.092	358	320	249	419	109	-99	-2147483648	-2147483648
31.268	333	358	249	415	84	-57	-2147483648	-2147483648
31.403	0	0	250	421	84	-57	-2147483648	-2147483648
31.545	326	363	250	410	76	-47	-2147483648	-2147483648
31.696	324	361	249	412	75	-51	-2147483648	-2147483648
31.842	325	360	249	414	76	-54	-2147483648	-2147483648
32.023	325	362	248	420	77	-58	-2147483648	-2147483648
32.169	328	363	250	411	78	-48	-2147483648	-2147483648
32.320	0	0	247	415	78	-48	-2147483648	-2147483648
32.469	323	362	246	419	77	-57	-2147483648	-2147483648
32.646	318	363	247	420	71	-57	-2147483648	-2147483648
32.815	308	343	241	412	67	-69	-2147483648	-2147483648
32.964	309	349	240	406	69	-57	-2147483648	-2147483648
33.103	297	332	235	408	62	-76	-2147483648	-2147483648
33.237	285	311	234	409	51	-98	-2147483648	-2147483648
33.381	299	331	233	405	66	-74	-2147483648	-2147483648
33.560	290	327	230	400	60	-73	-2147483648	-2147483648
33.729	286	328	230	405	56	-77	-2147483648	-2147483648
33.977	295	330	233	408	62	-78	-2147483648	-2147483648
34.199	311	254	241	405	70	-151	-2147483648	-2147483648
34.419	385	362	195	220	190	142	-2147483648	-2147483648
34.619	364	324	283	477	81	-153	-2147483648	-2147483648
34.762	264	295	218	402	46	-107	-2147483648	-2147483648
34.889	273	297	216	403	57	-106	-2147483648	-2147483648
35.066	273	288	164	175	109	113	-2147483648	-2147483648
35.214	0	0	135	397	109	113	-2147483648	-2147483648
35.421	332	232	189	406	143	-174	-2147483648	-2147483648
35.597	301	313	206	366	95	-53	-2147483648	-2147483648
35.767	332	136	189	415	143	-279	-2147483648	-2147483648
35.937	298	177	185	259	113	-82	-2147483648	-2147483648
36.107	291	282	202	307	89	-25	-2147483648	-2147483648
36.290	317	273	191	403	126	-130	-2147483648	-2147483648
36.468	301	259	190	414	111	-155	-2147483648	-2147483648
36.639	291	249	196	408	95	-159	-2147483648	-2147483648
36.809	303	260	204	396	99	-136	-2147483648	-2147483648
36.978	313	309	210	393	103	-84	-2147483648	-2147483648
37.168	413	354	260	451	153	-97	-2147483648	-2147483648
37.328	0	0	285	475	153	-97	-2147483648	-2147483648
37.482	0	0	285	476	153	-97	-2147483648	-2147483648
37.690	334	286	311	464	23	-178	-2147483648	-2147483648
