Timestamp (seconds)	 pupil X	 pupil Y	 Scene X	 Scene Y
Timestamp (seconds)	 a	 pupil b	 centerx	 centery	 theta
16.979	220	283	191	363	29	-80	-2147483648	-2147483648
17.118	0	0	77	428	29	-80	-2147483648	-2147483648
17.283	0	0	91	418	29	-80	-2147483648	-2147483648
17.471	166	194	96	420	70	-226	-2147483648	-2147483648
17.608	0	0	183	58	70	-226	-2147483648	-2147483648
17.779	192	150	104	244	88	-94	-2147483648	-2147483648
17.954	164	144	61	64	103	80	-2147483648	-2147483648
18.115	0	0	-1	-1	103	80	-2147483648	-2147483648
18.257	0	0	147	271	103	80	-2147483648	-2147483648
18.430	211	170	135	285	76	-115	-2147483648	-2147483648
18.577	0	0	68	59	76	-115	-2147483648	-2147483648
18.749	0	0	-1	-1	76	-115	-2147483648	-2147483648
18.950	245	186	104	272	141	-86	-2147483648	-2147483648
19.132	181	201	99	287	82	-86	-2147483648	-2147483648
19.278	0	0	40	174	82	-86	-2147483648	-2147483648
19.463	199	179	190	348	9	-169	-2147483648	-2147483648
19.671	148	222	188	328	-40	-106	-2147483648	-2147483648
19.850	217	193	178	329	39	-136	-2147483648	-2147483648
20.040	236	195	70	65	166	130	-2147483648	-2147483648
20.244	272	306	183	58	89	248	-2147483648	-2147483648
20.433	228	169	125	355	103	-186	-2147483648	-2147483648
20.588	0	0	205	311	103	-186	-2147483648	-2147483648
20.781	229	267	113	143	116	124	-2147483648	-2147483648
20.922	0	0	163	333	116	124	-2147483648	-2147483648
21.093	201	280	169	334	32	-54	-2147483648	-2147483648
21.265	206	297	174	345	32	-48	-2147483648	-2147483648
21.413	213	301	178	341	35	-40	-2147483648	-2147483648
21.588	295	308	121	319	174	-11	-2147483648	-2147483648
21.737	0	0	146	435	174	-11	-2147483648	-2147483648
21.923	163	161	149	444	14	-283	-2147483648	-2147483648
22.122	0	0	120	309	14	-283	-2147483648	-2147483648
22.350	91	159	59	27	32	132	-2147483648	-2147483648
22.563	238	211	15	56	223	155	-2147483648	-2147483648
22.742	136	155	203	357	-67	-202	-2147483648	-2147483648
22.917	79	117	15	52	64	65	-2147483648	-2147483648
23.089	211	148	13	54	198	94	-2147483648	-2147483648
23.232	0	0	62	40	198	94	-2147483648	-2147483648
23.414	110	163	62	40	48	123	-2147483648	-2147483648
23.595	116	130	5	55	111	75	-2147483648	-2147483648
23.771	255	231	7	61	248	170	-2147483648	-2147483648
23.939	0	0	304	116	248	170	-2147483648	-2147483648
24.078	0	0	182	377	248	170	-2147483648	-2147483648
24.255	117	209	177	377	-60	-168	-2147483648	-2147483648
24.393	0	0	204	356	-60	-168	-2147483648	-2147483648
24.620	167	149	2	286	165	-137	-2147483648	-2147483648
24.776	0	0	45	46	165	-137	-2147483648	-2147483648
24.920	0	0	52	34	165	-137	-2147483648	-2147483648
25.095	140	178	169	25	-29	153	-2147483648	-2147483648
25.273	124	147	55	324	69	-177	-2147483648	-2147483648
25.458	216	133	34	95	182	38	-2147483648	-2147483648
25.637	212	194	72	91	140	103	-2147483648	-2147483648
25.819	209	176	172	311	37	-135	-2147483648	-2147483648
26.008	210	221	170	313	40	-92	-2147483648	-2147483648
26.183	200	216	166	313	34	-97	-2147483648	-2147483648
26.380	185	220	158	309	27	-89	-2147483648	-2147483648
26.536	0	0	133	311	27	-89	-2147483648	-2147483648
26.717	101	189	119	308	-18	-119	-2147483648	-2147483648
26.890	77	229	110	310	-33	-81	-2147483648	-2147483648
27.061	63	237	103	319	-40	-82	-2147483648	-2147483648
27.222	55	237	99	315	-44	-78	-2147483648	-2147483648
27.418	36	243	91	317	-55	-74	-2147483648	-2147483648
27.571	0	0	93	365	-55	-74	-2147483648	-2147483648
27.752	0	0	87	327	-55	-74	-2147483648	-2147483648
27.923	114	218	86	325	28	-107	-2147483648	-2147483648
28.064	64	228	106	315	-42	-87	-2147483648	-2147483648
28.203	70	251	106	316	-36	-65	-2147483648	-2147483648
28.357	68	250	105	317	-37	-67	-2147483648	-2147483648
28.501	72	229	109	306	-37	-77	-2147483648	-2147483648
28.675	70	222	108	309	-38	-87	-2147483648	-2147483648
28.853	283	277	181	319	102	-42	-2147483648	-2147483648
29.028	229	258	185	319	44	-61	-2147483648	-2147483648
29.186	0	0	114	313	44	-61	-2147483648	-2147483648
29.422	106	212	110	324	-4	-112	-2147483648	-2147483648
29.644	85	253	110	321	-25	-68	-2147483648	-2147483648
29.844	120	261	126	316	-6	-55	-2147483648	-2147483648
30.029	278	161	196	321	82	-160	-2147483648	-2147483648
30.258	220	202	178	309	42	-107	-2147483648	-2147483648
30.436	169	228	107	318	62	-90	-2147483648	-2147483648
30.619	0	0	105	319	62	-90	-2147483648	-2147483648
30.856	106	251	122	314	-16	-63	-2147483648	-2147483648
31.024	101	255	121	317	-20	-62	-2147483648	-2147483648
31.168	100	259	120	322	-20	-63	-2147483648	-2147483648
31.318	81	275	110	321	-29	-46	-2147483648	-2147483648
31.512	71	227	109	302	-38	-75	-2147483648	-2147483648
31.673	68	227	108	316	-40	-89	-2147483648	-2147483648
31.818	72	224	108	309	-36	-85	-2147483648	-2147483648
31.961	0	0	106	312	-36	-85	-2147483648	-2147483648
32.098	66	228	103	315	-37	-87	-2147483648	-2147483648
32.243	0	0	89	316	-37	-87	-2147483648	-2147483648
32.421	130	170	88	315	42	-145	-2147483648	-2147483648
32.627	127	179	88	315	39	-136	-2147483648	-2147483648
32.807	134	154	92	314	42	-160	-2147483648	-2147483648
32.995	130	151	76	98	54	53	-2147483648	-2147483648
33.175	170	159	67	100	103	59	-2147483648	-2147483648
33.395	208	142	99	307	109	-165	-2147483648	-2147483648
33.576	183	175	67	103	116	72	-2147483648	-2147483648
33.749	217	190	115	307	102	-117	-2147483648	-2147483648
33.963	266	179	119	88	147	91	-2147483648	-2147483648
34.192	283	156	117	75	166	81	-2147483648	-2147483648
34.445	0	0	150	299	166	81	-2147483648	-2147483648
34.630	174	259	147	39	27	220	-2147483648	-2147483648
34.836	78	205	114	309	-36	-104	-2147483648	-2147483648
35.024	0	0	100	316	-36	-104	-2147483648	-2147483648
35.175	0	0	99	315	-36	-104	-2147483648	-2147483648
35.317	0	0	89	89	-36	-104	-2147483648	-2147483648
35.506	242	162	38	96	204	66	-2147483648	-2147483648
35.649	0	0	108	68	204	66	-2147483648	-2147483648
35.834	281	160	95	310	186	-150	-2147483648	-2147483648
36.013	195	160	151	300	44	-140	-2147483648	-2147483648
36.209	166	159	101	307	65	-148	-2147483648	-2147483648
36.377	0	0	100	306	65	-148	-2147483648	-2147483648
36.570	177	199	99	307	78	-108	-2147483648	-2147483648
36.780	188	189	98	314	90	-125	-2147483648	-2147483648
36.953	0	0	99	313	90	-125	-2147483648	-2147483648
37.142	239	155	135	305	104	-150	-2147483648	-2147483648
37.333	234	181	111	72	123	109	-2147483648	-2147483648
